arm,athlete_band,fixture_id,max_day_minutes,mean_day_minutes,n_active_days,n_hard_days,n_long_runs,n_quality_days,n_rest_days,plan_days,plan_id,plan_path,race_phase,readiness,recovery_capability,score,session_signature,source_family,source_leaks,source_model,structural_score,structural_score_version,style,style_n_citations,style_n_claim_attributions,style_n_data_notes,style_purpose_chars,style_title_chars,style_workout_chars,total_minutes,violations
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","58.0","25.285714285714285","4.0","0.0","0.0","0.0","3.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s004.json","base","low","high","69.286","easy:48:0:0|rest:0:1:0|easy:51:0:0|rest:0:1:0|rest:0:1:0|cross:58:0:0|strength:20:0:0","programmatic","[]","None","69.286","structural_score_v1.0.0","trailrunning","8.0","11.0","3.0","315.0","70.0","259.0","177.0","[""missing_long_run"", ""too_few_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","172.0","63.42857142857143","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s005.json","base","low","high","92.0","easy:26:0:0|easy:40:0:0|easy:39:0:0|long:172:0:0|tempo:44:0:1|long:123:0:0|rest:0:1:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","7.0","7.0","3.0","354.0","61.0","295.0","444.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","140.0","58.285714285714285","6.0","0.0","2.0","0.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s006","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s006.json","base","low","high","84.0","aerobic:31:0:0|easy:40:0:0|long:135:0:0|strength:28:0:0|rest:0:1:0|long:140:0:0|easy:34:0:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","337.0","67.0","292.0","408.0","[""multiple_long_runs"", ""too_few_hard_days"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","50.0","19.714285714285715","4.0","1.0","0.0","1.0","3.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s007","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s007.json","base","low","high","72.0","easy:20:0:0|rest:0:1:0|aerobic:50:0:0|rest:0:1:0|cross:31:0:0|tempo:37:0:1|rest:0:1:0","programmatic","[]","None","72.0","structural_score_v1.0.0","trailrunning","7.0","8.0","3.0","322.0","70.0","276.0","138.0","[""missing_long_run"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","123.0","42.857142857142854","5.0","1.0","1.0","1.0","2.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s008","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s008.json","base","low","high","100.0","tempo:50:0:1|aerobic:48:0:0|rest:0:1:0|long:123:0:0|rest:0:1:0|aerobic:37:0:0|cross:42:0:0","programmatic","[]","None","100.0","structural_score_v1.0.0","trailrunning","19.0","5.0","3.0","325.0","73.0","296.0","300.0","[]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","76.0","38.142857142857146","5.0","1.0","0.0","1.0","2.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s009","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s009.json","base","low","high","90.143","aerobic:76:0:0|aerobic:44:0:0|rest:0:1:0|easy:53:0:0|rest:0:1:0|hills:59:0:1|easy:35:0:0","programmatic","[]","None","90.143","structural_score_v1.0.0","trailrunning","16.0","13.0","3.0","325.0","66.0","293.0","267.0","[""missing_long_run"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","138.0","56.714285714285715","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s010","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s010.json","base","low","high","92.0","tempo:39:0:1|aerobic:48:0:0|long:102:0:0|long:138:0:0|easy:50:0:0|cross:20:0:0|rest:0:1:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","9.0","3.0","338.0","70.0","302.0","397.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","139.0","69.85714285714286","6.0","1.0","3.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s011","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s011.json","base","low","high","89.0","long:115:0:0|aerobic:41:0:0|long:115:0:0|hills:49:0:1|easy:30:0:0|rest:0:1:0|long:139:0:0","programmatic","[]","None","89.0","structural_score_v1.0.0","trailrunning","8.0","8.0","3.0","328.0","63.0","309.0","489.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","123.0","40.42857142857143","5.0","0.0","1.0","0.0","2.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s012","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s012.json","base","low","high","92.0","easy:37:0:0|cross:48:0:0|easy:47:0:0|rest:0:1:0|rest:0:1:0|long:123:0:0|aerobic:28:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","317.0","65.0","283.0","283.0","[""too_few_hard_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","123.0","56.714285714285715","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s013","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s013.json","base","low","high","95.0","aerobic:74:0:0|easy:27:0:0|intervals:47:0:1|long:123:0:0|cross:44:0:0|aerobic:82:0:0|rest:0:1:0","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","9.0","8.0","3.0","315.0","77.0","309.0","397.0","[""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","144.0","63.42857142857143","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s014","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s014.json","base","low","high","92.0","rest:0:1:0|easy:57:0:0|easy:37:0:0|strength:31:0:0|long:122:0:0|long:144:0:0|tempo:53:0:1","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","8.0","8.0","3.0","355.0","69.0","291.0","444.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","100.0","36.142857142857146","4.0","0.0","1.0","0.0","3.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s015","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s015.json","base","low","high","88.143","aerobic:56:0:0|rest:0:1:0|easy:33:0:0|rest:0:1:0|easy:64:0:0|rest:0:1:0|long:100:0:0","programmatic","[]","None","88.143","structural_score_v1.0.0","trailrunning","9.0","9.0","4.0","315.0","59.0","275.0","253.0","[""too_few_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","78.0","43.57142857142857","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s016","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s016.json","base","low","high","95.0","easy:43:0:0|aerobic:43:0:0|strength:34:0:0|aerobic:56:0:0|hills:51:0:1|long:78:0:0|rest:0:1:0","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","334.0","74.0","301.0","305.0","[""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","86.0","44.857142857142854","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s017","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s017.json","base","low","high","95.0","aerobic:65:0:0|hills:55:0:1|easy:57:0:0|easy:20:0:0|long:86:0:0|easy:31:0:0|rest:0:1:0","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","15.0","14.0","3.0","338.0","63.0","298.0","314.0","[""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","100.0","42.714285714285715","6.0","0.0","1.0","0.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s018","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s018.json","base","low","high","87.0","cross:48:0:0|easy:37:0:0|aerobic:24:0:0|cross:44:0:0|long:100:0:0|easy:46:0:0|rest:0:1:0","programmatic","[]","None","87.0","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","319.0","71.0","291.0","299.0","[""too_few_hard_days"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_base","135.0","59.0","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s019","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__prog__exp_t000__s019.json","base","low","high","92.0","aerobic:40:0:0|easy:41:0:0|rest:0:1:0|easy:31:0:0|long:125:0:0|tempo:41:0:1|long:135:0:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","349.0","64.0","302.0","413.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"llm","A4","ab_A4__r_low__rc_high__ph_base","144.0","69.57142857142857","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s000","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s000.json","base","low","high","95.0","long:60:0:0|aerobic:64:0:0|aerobic:73:0:0|rest:0:1:0|aerobic:60:0:0|aerobic:144:0:0|tempo:86:0:1","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","9.0","12.0","3.0","443.0","69.0","335.0","487.0","[""too_few_rest_days""]"
"llm","A4","ab_A4__r_low__rc_high__ph_base","60.0","42.857142857142854","5.0","1.0","1.0","1.0","2.0","7","ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s001.json","base","low","high","100.0","rest:0:1:0|long:60:0:0|aerobic:60:0:0|aerobic:60:0:0|rest:0:1:0|cross:60:0:0|tempo:60:0:1","qwen","[]","Qwen/Qwen2.5-7B-Instruct","100.0","structural_score_v1.0.0","trailrunning","9.0","15.0","3.0","395.0","69.0","302.0","300.0","[]"
"llm","A4","ab_A4__r_low__rc_high__ph_base","144.0","64.71428571428571","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s005.json","base","low","high","92.0","long:60:0:0|aerobic:74:0:0|intervals:62:0:1|aerobic:73:0:0|rest:0:1:0|long:144:0:0|easy:40:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","92.0","structural_score_v1.0.0","trailrunning","9.0","16.0","3.0","420.0","70.0","302.0","453.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"llm","A4","ab_A4__r_low__rc_high__ph_base","144.0","51.42857142857143","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s006","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s006.json","base","low","high","95.0","long:60:0:0|aerobic:64:0:0|tempo:62:0:1|easy:0:0:0|rest:0:1:0|cross:144:0:0|strength:30:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","17.0","13.0","3.0","916.0","74.0","327.0","360.0","[""too_few_rest_days""]"
"llm","A4","ab_A4__r_low__rc_high__ph_base","121.0","69.85714285714286","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s007","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s007.json","base","low","high","95.0","long:86:0:0|aerobic:73:0:0|hills:62:0:1|strength:64:0:0|rest:0:1:0|aerobic:121:0:0|aerobic:83:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","9.0","14.0","3.0","1939.0","77.0","298.0","489.0","[""too_few_rest_days""]"
"llm","A4","ab_A4__r_low__rc_high__ph_base","144.0","69.85714285714286","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s008","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_base__qwen2.5_7b_instruct__src_t070__exp_t000__s008.json","base","low","high","95.0","long:60:0:0|aerobic:64:0:0|tempo:62:0:1|easy:73:0:0|rest:0:1:0|cross:144:0:0|strength:86:0:0","qwen","[]","Qwen/Qwen2.5-7B-Instruct","95.0","structural_score_v1.0.0","trailrunning","19.0","13.0","3.0","410.0","74.0","374.0","489.0","[""too_few_rest_days""]"
"llm","A4","ab_A4__r_low__rc_high__ph_peak","131.0","61.57142857142857","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s002","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s002.json","peak","low","high","92.0","long:120:0:0|easy:30:0:0|tempo:90:0:1|easy:30:0:0|rest:0:1:0|long:131:0:0|easy:30:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","8.0","14.0","3.0","706.0","57.0","311.0","431.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"llm","A4","ab_A4__r_low__rc_high__ph_peak","120.0","45.0","5.0","1.0","1.0","1.0","2.0","7","ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s003","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s003.json","peak","low","high","100.0","long:120:0:0|tempo:60:0:1|easy:45:0:0|rest:0:1:0|easy:60:0:0|easy:30:0:0|rest:0:1:0","gemma","[]","google/gemma-3-4b-it","100.0","structural_score_v1.0.0","trailrunning","5.0","14.0","3.0","1162.0","57.0","297.0","315.0","[]"
"llm","A4","ab_A4__r_low__rc_high__ph_peak","120.0","60.0","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s011","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s011.json","peak","low","high","92.0","long:120:0:0|tempo:60:0:1|easy:45:0:0|long:120:0:0|rest:0:1:0|easy:45:0:0|easy:30:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","5.0","14.0","3.0","661.0","57.0","264.0","420.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"llm","A4","ab_A4__r_low__rc_high__ph_peak","120.0","61.57142857142857","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s013","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s013.json","peak","low","high","92.0","long:120:0:0|tempo:60:0:1|easy:45:0:0|rest:0:1:0|easy:56:0:0|long:120:0:0|easy:30:0:0","gemma","[]","google/gemma-3-4b-it","92.0","structural_score_v1.0.0","trailrunning","8.0","14.0","5.0","390.0","57.0","300.0","431.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"llm","A4","ab_A4__r_low__rc_high__ph_peak","120.0","57.857142857142854","5.0","1.0","2.0","1.0","2.0","7","ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s014","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s014.json","peak","low","high","97.0","long:120:0:0|tempo:60:0:1|rest:0:1:0|long:105:0:0|aerobic:75:0:0|rest:0:1:0|easy:45:0:0","gemma","[]","google/gemma-3-4b-it","97.0","structural_score_v1.0.0","trailrunning","6.0","14.0","3.0","1040.0","60.0","362.0","405.0","[""multiple_long_runs""]"
"llm","A4","ab_A4__r_low__rc_high__ph_peak","120.0","61.57142857142857","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s015","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__gemma_3_4b_it__src_t070__exp_t000__s015.json","peak","low","high","95.0","easy:41:0:0|tempo:90:0:1|easy:60:0:0|long:120:0:0|rest:0:1:0|easy:60:0:0|easy:60:0:0","gemma","[]","google/gemma-3-4b-it","95.0","structural_score_v1.0.0","trailrunning","9.0","15.0","3.0","548.0","57.0","151.0","431.0","[""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","114.0","61.57142857142857","6.0","0.0","2.0","0.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s000","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s000.json","peak","low","high","84.0","strength:47:0:0|long:108:0:0|long:114:0:0|easy:50:0:0|rest:0:1:0|cross:36:0:0|aerobic:76:0:0","programmatic","[]","None","84.0","structural_score_v1.0.0","trailrunning","6.0","9.0","3.0","326.0","73.0","292.0","431.0","[""multiple_long_runs"", ""too_few_hard_days"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","66.0","34.0","6.0","1.0","0.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s001","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s001.json","peak","low","high","79.571","rest:0:1:0|easy:22:0:0|aerobic:48:0:0|hills:66:0:1|easy:34:0:0|easy:20:0:0|aerobic:48:0:0","programmatic","[]","None","79.571","structural_score_v1.0.0","trailrunning","6.0","7.0","3.0","338.0","66.0","301.0","238.0","[""missing_long_run"", ""too_few_rest_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","60.0","30.571428571428573","5.0","1.0","0.0","1.0","2.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s002","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s002.json","peak","low","high","81.143","aerobic:35:0:0|cross:60:0:0|rest:0:1:0|rest:0:1:0|cross:29:0:0|easy:41:0:0|tempo:49:0:1","programmatic","[]","None","81.143","structural_score_v1.0.0","trailrunning","8.0","8.0","3.0","324.0","76.0","284.0","214.0","[""missing_long_run"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","58.0","25.285714285714285","4.0","0.0","0.0","0.0","3.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s004","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s004.json","peak","low","high","67.857","easy:48:0:0|rest:0:1:0|easy:51:0:0|rest:0:1:0|rest:0:1:0|cross:58:0:0|strength:20:0:0","programmatic","[]","None","67.857","structural_score_v1.0.0","trailrunning","9.0","8.0","3.0","315.0","70.0","259.0","177.0","[""missing_long_run"", ""too_few_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","145.0","56.714285714285715","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s005","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s005.json","peak","low","high","92.0","easy:26:0:0|easy:40:0:0|easy:39:0:0|long:145:0:0|tempo:44:0:1|long:103:0:0|rest:0:1:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","354.0","61.0","295.0","397.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","117.0","45.0","6.0","0.0","1.0","0.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s006","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s006.json","peak","low","high","87.0","aerobic:31:0:0|easy:40:0:0|aerobic:65:0:0|strength:28:0:0|rest:0:1:0|long:117:0:0|easy:34:0:0","programmatic","[]","None","87.0","structural_score_v1.0.0","trailrunning","7.0","8.0","3.0","337.0","70.0","294.0","315.0","[""too_few_hard_days"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","50.0","19.714285714285715","4.0","1.0","0.0","1.0","3.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s007","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s007.json","peak","low","high","72.0","easy:20:0:0|rest:0:1:0|aerobic:50:0:0|rest:0:1:0|cross:31:0:0|tempo:37:0:1|rest:0:1:0","programmatic","[]","None","72.0","structural_score_v1.0.0","trailrunning","6.0","7.0","3.0","322.0","70.0","276.0","138.0","[""missing_long_run"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","72.0","37.42857142857143","5.0","0.0","0.0","0.0","2.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s008","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s008.json","peak","low","high","80.0","easy:48:0:0|easy:39:0:0|rest:0:1:0|easy:43:0:0|rest:0:1:0|cross:60:0:0|aerobic:72:0:0","programmatic","[]","None","80.0","structural_score_v1.0.0","trailrunning","8.0","8.0","5.0","322.0","65.0","278.0","262.0","[""missing_long_run"", ""too_few_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","68.0","36.142857142857146","5.0","1.0","0.0","1.0","2.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s009","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s009.json","peak","low","high","86.714","aerobic:68:0:0|aerobic:44:0:0|rest:0:1:0|easy:53:0:0|rest:0:1:0|hills:53:0:1|easy:35:0:0","programmatic","[]","None","86.714","structural_score_v1.0.0","trailrunning","9.0","6.0","3.0","325.0","66.0","293.0","253.0","[""missing_long_run"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","116.0","49.42857142857143","6.0","1.0","2.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s010","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s010.json","peak","low","high","92.0","tempo:39:0:1|easy:36:0:0|long:85:0:0|long:116:0:0|easy:50:0:0|cross:20:0:0|rest:0:1:0","programmatic","[]","None","92.0","structural_score_v1.0.0","trailrunning","9.0","7.0","3.0","343.0","67.0","294.0","346.0","[""multiple_long_runs"", ""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","112.0","42.57142857142857","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s011","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s011.json","peak","low","high","95.0","strength:34:0:0|cross:41:0:0|cross:33:0:0|aerobic:36:0:0|long:112:0:0|tempo:42:0:1|rest:0:1:0","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","333.0","84.0","293.0","298.0","[""too_few_rest_days""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","103.0","36.57142857142857","5.0","0.0","1.0","0.0","2.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s012","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s012.json","peak","low","high","87.143","easy:37:0:0|cross:48:0:0|easy:47:0:0|rest:0:1:0|rest:0:1:0|long:103:0:0|easy:21:0:0","programmatic","[]","None","87.143","structural_score_v1.0.0","trailrunning","8.0","7.0","3.0","322.0","62.0","276.0","256.0","[""too_few_hard_days"", ""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","122.0","40.57142857142857","5.0","1.0","1.0","1.0","2.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s013","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s013.json","peak","low","high","99.143","easy:20:0:0|long:122:0:0|tempo:57:0:1|easy:44:0:0|rest:0:1:0|strength:41:0:0|rest:0:1:0","programmatic","[]","None","99.143","structural_score_v1.0.0","trailrunning","8.0","8.0","3.0","347.0","69.0","278.0","284.0","[""weekly_load_outside_fixture_band""]"
"programmatic","A4","ab_A4__r_low__rc_high__ph_peak","121.0","50.142857142857146","6.0","1.0","1.0","1.0","1.0","7","ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s014","artifacts/gen_src_t070_exp_t000/matching_pool/plans/ab_A4__r_low__rc_high__ph_peak__prog__exp_t000__s014.json","peak","low","high","95.0","rest:0:1:0|easy:57:0:0|easy:37:0:0|strength:31:0:0|aerobic:52:0:0|long:121:0:0|tempo:53:0:1","programmatic","[]","None","95.0","structural_score_v1.0.0","trailrunning","4.0","7.0","3.0","355.0","72.0","293.0","351.0","[""too_few_rest_days""]"
